municipality,month,Total,level_z,Food,Health,Catering,Marketplace,Transport,Other,profile,admin_form
Кингисеппский муниципальный район,2024-12-01,49412,1.2399865336108886,0.3764065409212337,0.03992957176394398,0.047114061361612565,0.19141099328098438,0.046810491378612484,0.29832834129361285,A,municipal_raion
Кинель-Черкасский муниципальный район,2024-12-01,29244,-0.34554561770611225,0.4443646559978115,0.043564491861578444,0.013233483791546983,0.21973738202708248,0.03881138011215976,0.24028860620982084,G,municipal_raion
Кинельский муниципальный район,2024-12-01,26286,-0.6678941494344756,0.44046260366735146,0.0381191508787948,0.01251616830251845,0.2726546450582059,0.03998326105151031,0.19626417104161908,G,municipal_raion
Кинешемский муниципальный район,2024-12-01,29954,-0.27303258668034025,0.4195766842491821,0.029912532549909863,0.011951659210789879,0.2132937170327836,0.0341523669626761,0.29111303999465843,G,municipal_raion
Киреевский муниципальный район,2024-12-01,32867,0.007505038837900621,0.42133446922445006,0.04186570115921745,0.013539416435938784,0.2546018803054736,0.031490552834149754,0.23716798004077044,G,municipal_raion
Киренский муниципальный район,2024-12-01,42493,0.7839804684942225,0.4253641776292566,0.03419386722519003,0.018708963829336598,0.2096109947520768,0.03760619396135834,0.27451580260278163,G,municipal_raion
Киржачский муниципальный район,2024-12-01,43829,0.8775562716325016,0.40856510529558054,0.04136530607588583,0.02861119350201921,0.21102466403522782,0.049556229893449544,0.26087750119783704,F,municipal_raion
Кирилловский муниципальный округ,2024-12-01,28672,-0.40525677793213505,0.4151088169642857,0.03288922991071429,0.011962890625,0.22398158482142858,0.03955078125,0.2765066964285714,G,municipal_okrug
Киришский муниципальный район,2024-12-01,43824,0.877211408205816,0.394601131799927,0.04803304125593282,0.046686746987951805,0.1908086893026652,0.03573384446878423,0.28413654618473894,A,municipal_raion
Кирово-Чепецкий муниципальный район,2024-12-01,30955,-0.17366708464238947,0.411468260377968,0.03317719269907931,0.02910676788887094,0.19373283799063157,0.05927959941851074,0.27323534162493934,F,municipal_raion
Кировский муниципальный округ,2024-12-01,29563,-0.31275045141797736,0.34133883570679563,0.03396137063220918,0.018096945506207083,0.25717958258634105,0.0436694516794642,0.3057538138889828,G,municipal_okrug
Кичменгско-Городецкий муниципальный округ,2024-12-01,28568,-0.4162412227457363,0.413784654158499,0.0332189862783534,0.026008120974516942,0.1652198263791655,0.05975217026043125,0.30201624194903387,G,municipal_okrug
Клепиковский муниципальный район,2024-12-01,28875,-0.38393030330772354,0.4635844155844156,0.043705627705627706,0.01032034632034632,0.24516017316017316,0.039168831168831166,0.19806060606060605,G,municipal_raion
Клетский муниципальный район,2024-12-01,27469,-0.5348242205679475,0.4136663147548145,0.04080963995777058,0.005169463759146674,0.23298991590520224,0.04834540755032946,0.2590192580727365,G,municipal_raion
Ключевский муниципальный район,2024-12-01,27112,-0.5743678784711133,0.460718501032753,0.04713779876069637,0.024306580112127472,0.17704337562702863,0.052338447919740336,0.23845529654765418,G,municipal_raion
Клявлинский муниципальный район,2024-12-01,26526,-0.6404199190334469,0.47960491593153887,0.04395687250245042,0.0081429540827867,0.2264570609967579,0.04572871899268642,0.19610947749377983,G,municipal_raion
Княгининский муниципальный округ,2024-12-01,30544,-0.21407106513778357,0.4391369827134625,0.041579360921948666,0.014503666841278157,0.23808276584599267,0.03673389209009953,0.2299633315872185,G,municipal_okrug
Княжпогостский муниципальный район,2024-12-01,35823,0.26783439275459053,0.45663400608547583,0.03235351589760768,0.019065963207994863,0.2066828573821288,0.03360969209725595,0.251653965329537,G,municipal_raion
Кобяйский муниципальный район,2024-12-01,47083,1.0940402802442168,0.4071958031561285,0.023617866321177496,0.03292058704840388,0.059150861245035366,0.056368540662234776,0.42074634156701995,A,municipal_raion
Ковдорский муниципальный округ,2024-12-01,58269,1.7383816322837755,0.4021349259469014,0.031474712111071064,0.039489265304021005,0.21532890559302545,0.028883282706070122,0.2826889083389109,A,municipal_okrug
Ковернинский муниципальный округ,2024-12-01,29058,-0.3648330708356057,0.4380893385642508,0.046906187624750496,0.016346617110606372,0.20737834675476632,0.042329134833780716,0.24895037511184526,G,municipal_okrug
Ковылкинский муниципальный район,2024-12-01,27377,-0.5449653702881788,0.45771998392811486,0.04730248018409614,0.022098842093728314,0.20623150820031413,0.047046791102019946,0.21960039449172664,G,municipal_raion
Кожевниковский муниципальный район,2024-12-01,26986,-0.5884488960298532,0.4925146372192989,0.038390276439635364,0.00963462536129845,0.19310012599125473,0.041058326539687245,0.22530200844882542,G,municipal_raion
Козельский муниципальный район,2024-12-01,34618,0.16440408386170147,0.42151481888035125,0.03839043272286094,0.019440753365301287,0.2412328846264949,0.04211681784042983,0.23730429256456187,G,municipal_raion
Козловский муниципальный округ,2024-12-01,23082,-1.0608120060651585,0.4545100077982844,0.039511307512347285,0.011914045576639805,0.19894289922883632,0.0363919937613725,0.25872974612251975,G,municipal_okrug
Козульский муниципальный район,2024-12-01,29286,-0.34120736586261957,0.49651710715017416,0.03913132554804343,0.006556033599672198,0.19039814245714676,0.04090691798128799,0.22649047326367544,G,municipal_raion
Койгородский муниципальный район,2024-12-01,29132,-0.35714482050067836,0.522964437731704,0.03401757517506522,0.008409995880818344,0.17705615817657558,0.04874364959494714,0.2088081834408897,G,municipal_raion
Кологривский муниципальный округ,2024-12-01,26049,-0.6952722305240642,0.5509232600099812,0.05616338439095551,0.005451264923797459,0.22480709432223886,0.043533341011171255,0.11912165534185581,G,municipal_okrug
Колосовский муниципальный район,2024-12-01,25217,-0.7933963890048891,0.48610064638934053,0.04100408454613951,0.005234563984613554,0.19304437482650594,0.045881746440893045,0.22873458381250744,G,municipal_raion
Колпашевский муниципальный район,2024-12-01,35293,0.22277757575035134,0.44617912900575185,0.035446122460544585,0.013543762219136939,0.20420479981866094,0.04590145354602896,0.25472473294987674,G,municipal_raion
Колпнянский муниципальный район,2024-12-01,25885,-0.7143636155875004,0.4137531388835233,0.043268302105466484,0.010739810701178288,0.2603051960594939,0.04214796214023566,0.22978559011010236,G,municipal_raion
Колыванский муниципальный район,2024-12-01,31974,-0.07576200261878367,0.45330581097141426,0.038969162444486144,0.016419590917620568,0.212391317945831,0.051072746606617876,0.22784137111403013,G,municipal_raion
Колышлейский муниципальный район,2024-12-01,24140,-0.9253374008149162,0.45306545153272576,0.05223695111847556,0.008326429163214582,0.23645401822700912,0.04473902236951118,0.20517812758906384,G,municipal_raion
Кольский муниципальный район,2024-12-01,41060,0.6802824042200589,0.4002922552362396,0.03628835849975645,0.03370677057963955,0.2130053580126644,0.03872381880175353,0.27798343886994636,F,municipal_raion
Кольчугинский муниципальный район,2024-12-01,41226,0.6924786634031169,0.41534468539271335,0.04383156260612235,0.02583321205064765,0.18752728860427886,0.04072672585261728,0.2867365254936205,F,municipal_raion
Комсомольский муниципальный округ,2024-12-01,19530,-1.5659312065554005,0.3903225806451613,0.04961597542242704,0.01848438300051203,0.17071172555043523,0.05775729646697389,0.31310803891449046,G,municipal_okrug
Кондинский муниципальный район,2024-12-01,43901,0.8825179474331022,0.40197262021366253,0.03198104826769322,0.022687410309560146,0.22771690849866746,0.054827908248103685,0.260814104462313,F,municipal_raion
Кондопожский муниципальный район,2024-12-01,34658,0.16789485322090997,0.44067747706157306,0.03889433896935773,0.030901956258295345,0.19250966587800797,0.03355646603958682,0.26346009579317897,F,municipal_raion
Коношский муниципальный район,2024-12-01,34638,0.16614997243436722,0.47231364397482534,0.027426525780934234,0.017524106472660086,0.19602748426583522,0.04275651019111958,0.2439517293146256,G,municipal_raion
Константиновский муниципальный район,2024-12-01,30473,-0.22110586283688213,0.4859383716732845,0.0364256883142454,0.0182128441571227,0.12870409871033373,0.04512191120007876,0.28559708594493494,F,municipal_raion
Кораблинский муниципальный район,2024-12-01,28361,-0.4382240032451585,0.43965304467402416,0.038009943231902966,0.00712245689503191,0.26342512605338314,0.03959662917386552,0.2121927999717922,G,municipal_raion
Коркинский муниципальный округ,2024-12-01,36669,0.33839201190415613,0.40429245411655623,0.044151735798631,0.021680438517548882,0.17960675229758105,0.04047015189942458,0.3097984673702583,F,municipal_okrug
Кормиловский муниципальный район,2024-12-01,25756,-0.7294658041778379,0.4373349899052648,0.036962261220686445,0.007881658642646373,0.19614847025935706,0.03843764559714241,0.28323497437490275,G,municipal_raion
Корткеросский муниципальный район,2024-12-01,27473,-0.5343840718444178,0.4640556182433662,0.025625159247260946,0.007207076038292142,0.2181050485931642,0.03195865031121465,0.25304844756670175,G,municipal_raion
Косихинский муниципальный район,2024-12-01,23135,-1.0538790535180471,0.4606008212664794,0.04214393775664577,0.016900799654203588,0.19381888912902528,0.03505511130322023,0.25148044089042565,G,municipal_raion
